contract_id,client_id,client_name,product,start_date,end_date,annual_premium,status,city_postal,risk_zone,client_age,channel,csp,gender
CTR_008301,CLI_008301,Sandrine Durand,Life,06/23/2025,2026-06-20,$2252.86,Suspended,Toulouse_31000,Medium,43.0,Phone,Worker,M
CTR_008302,CLI_008302,Olivier Bertrand,Health,2024-02-19,2025-03-22,2038.21€,Expired,Nantes_44000,Low,53.0,Web,,M
CTR_008303,CLI_008303,Sophie Simon,Auto,2023-04-18,2024-05-03,796.98€,Cancelled,Bordeaux_33000,Medium,31.0,Agency,,F
CTR_008304,CLI_008304,Olivier Martin,Auto,2023-04-18,25-03-2024,1030.96€,Renewed,Lyon_69000,High,41.0,Phone,Self_employed,Male
CTR_008305,CLI_008305,Laurent Simon,Health,2023-12-04,2024-12-09,1916.27€,Cancelled,Marseille_13000,Medium,69.0,Broker,,
CTR_008306,CLI_008306,Nathalie Bertrand,Life,2024-06-24,2025-06-14,2168.78€,Cancelled,Nantes_44000,Low,60.0,Phone,Employee,Female
CTR_008307,CLI_008307,Jean David,Auto,2024-07-31,2025-06-26,842.78€,Renewed,Bordeaux_33000,Medium,38.0,Broker,Self_employed,M
CTR_008308,CLI_008308,Nathalie Garcia,Home,2024-01-19,2025-01-10,641,Renewed,Paris_75001,High,53.0,Agency,Worker,Male
CTR_008309,CLI_008309,Olivier Moreau,Auto,09-09-2024,2025-08-19,793.94€,Cancelled,Bordeaux_33000,Medium,18.0,Web,Employee,Female
CTR_008310,CLI_008310,Christine Dubois,Home,2025-08-27,2026-08-07,589.29€,Suspended,Paris_75001,High,37.0,Agency,,Male
CTR_008311,CLI_008311,Olivier David,Health,2025-01-24,2026-02-15,1909.56€,Suspended,Lyon_69000,High,71.0,Broker,Retired,F
CTR_008312,CLI_008312,Laurent Robert,Life,2024-06-09,2025-05-27,1983.69€,Renewed,Bordeaux_33000,Medium,52.0,Agency,Manager,Male
CTR_008313,CLI_008313,Jean Thomas,Auto,2024-03-28,2025-05-06,1073.14€,Expired,Lyon_69000,High,37.0,Phone,Self_employed,Male
CTR_008314,CLI_008314,Laurent Martin,Auto,2025-07-02,2026-05-22,626.93€,Active,Dijon_21000,Low,47.0,Agency,Manager,Female
CTR_008315,CLI_008315,Jean Bertrand,Health,29/11/2024,2025-11-24,1546.30€,Active,Nantes_44000,Low,57.0,Web,Self_employed,
CTR_008316,CLI_008316,Jean Dubois,Auto,2025-03-05,2026-03-01,938.07€,Suspended,Marseille_13000,Medium,46.0,Web,Self_employed,Male
CTR_008317,CLI_008317,Christine Simon,Life,2024-11-18,2025-11-14,€1812.07,Active,Toulouse_31000,Medium,31.0,Web,Self_employed,Female
CTR_008318,CLI_008318,Laurent Leroy,Life,2024-07-21,08/18/2025,1594.96€,Renewed,Dijon_21000,Low,34.0,Phone,,Male
CTR_008319,CLI_008319,Isabelle Durand,Home,2023-08-08,2024-07-31,360.42€,Cancelled,Bordeaux_33000,Medium,64.0,Web,Self_employed,M
CTR_008320,CLI_008320,Marie Garcia,Auto,2024-09-21,2025-09-24,845.57€,Active,Dijon_21000,Low,18.0,Phone,Student,Female
CTR_008321,CLI_008321,Catherine Michel,Health,2024-06-28,2025-06-07,1644.76€,Renewed,Dijon_21000,Low,54.0,Phone,,
CTR_008322,CLI_008322,Marie Thomas,Auto,2023-09-12,2024-09-06,1175.67€,Cancelled,Lyon_69000,High,,Web,Manager,M
CTR_008323,CLI_008323,Christine David,Auto,2023-08-10,2024-08-07,932.81€,Renewed,Toulouse_31000,Medium,45.0,Web,Worker,Male
CTR_008324,CLI_008324,Isabelle Simon,Home,2023-02-05,2024-01-28,€371.00,Renewed,Nantes_44000,Low,35.0,Agency,Manager,Male
CTR_008325,CLI_008325,Catherine Petit,Health,2025-01-04,24-01-2026,1056.63€,Active,Lyon_69000,High,34.0,Agency,Worker,F
CTR_008326,CLI_008326,Marie David,Auto,2024-08-07,2025-08-31,611.46€,Expired,Nantes_44000,Low,26.0,Phone,Self_employed,M
CTR_008327,CLI_008327,Catherine Durand,Home,2024-01-27,2024-12-21,388.65 EUR,Cancelled,Bordeaux_33000,Medium,39.0,Broker,Manager,M
CTR_008328,CLI_008328,Sandrine Simon,Home,2025-01-24,2025-12-13,329.37€,Active,Toulouse_31000,Medium,49.0,Broker,,M
CTR_008329,CLI_008329,Nathalie Petit,Auto,2023-08-01,2024-08-18,1254.07€,Expired,Paris_75001,High,45.0,Phone,Self_employed,
CTR_008330,CLI_008330,Isabelle Dubois,Health,2024-01-21,2024-12-19,1519.94 euros,Expired,Bordeaux_33000,Medium,67.0,Phone,Retired,Female
CTR_008331,CLI_008331,Marie Leroy,Auto,06/12/2023,2024-07-20,453,Cancelled,Dijon_21000,Low,63.0,Broker,Employee,Male
CTR_008332,CLI_008332,Laurent Laurent,Home,18-09-2023,2024-10-07,491.25€,Cancelled,Marseille_13000,Medium,52.0,Web,Manager,Male
CTR_008333,CLI_008333,David Durand,Home,2025-06-07,2026-06-05,485.09€,Suspended,Lyon_69000,High,,Web,,
CTR_008334,CLI_008334,Marie Michel,Home,2024-04-01,2025-03-06,379.59€,Cancelled,Nantes_44000,Low,,Agency,,F
CTR_008335,CLI_008335,Sophie Michel,Home,2022-12-03,2023-12-24,307.87€,Cancelled,Bordeaux_33000,Medium,44.0,Broker,Worker,Male
CTR_008336,CLI_008336,Sophie Garcia,Auto,09/01/2024,2025-08-20,451.02 euros,Renewed,Dijon_21000,Low,26.0,Phone,Manager,
CTR_008337,CLI_008337,Christine Bertrand,Life,2023-03-20,2024-03-15,1990.22€,Expired,Toulouse_31000,Medium,,Broker,Self_employed,
CTR_008338,CLI_008338,Isabelle Laurent,Auto,2023-07-01,2024-06-16,622.78€,Expired,Nantes_44000,Low,42.0,Agency,Worker,Female
CTR_008339,CLI_008339,Pascal Moreau,Health,2025-04-03,2026-05-10,1150.00€,Active,Nantes_44000,Low,33.0,Agency,Employee,M
CTR_008340,CLI_008340,Marie Durand,Auto,2023-01-16,29/12/2023,790.45€,Cancelled,Marseille_13000,Medium,25.0,Broker,Manager,Male
CTR_008341,CLI_008341,David Bertrand,Health,02-01-2024,2025-01-08,1026.46€,Cancelled,Bordeaux_33000,Medium,48.0,Agency,Employee,Male
CTR_008342,CLI_008342,Pierre Bertrand,Home,2022-12-20,2024-01-27,667.30€,Expired,Paris_75001,High,33.0,Broker,Self_employed,F
CTR_008343,CLI_008343,David Michel,Auto,2025-01-23,2026-03-05,651.24€,Suspended,Dijon_21000,Low,43.0,Agency,Employee,Male
CTR_008344,CLI_008344,Catherine Leroy,Auto,2025-06-29,24/05/2026,587.65€,Active,Bordeaux_33000,Medium,43.0,Web,Self_employed,Female
CTR_008345,CLI_008345,Pierre Robert,Auto,2025-06-24,2026-07-16,881.53€,Active,Toulouse_31000,Medium,23.0,Agency,Unemployed,Male
CTR_008346,CLI_008346,Marie Moreau,Life,2023-12-17,2025-01-14,2122.87€,Cancelled,Nantes_44000,Low,57.0,Agency,Self_employed,M
CTR_008347,CLI_008347,Christine Thomas,Home,2023-06-17,2024-06-15,311.20€,Expired,Dijon_21000,Low,32.0,Broker,Self_employed,F
CTR_008348,CLI_008348,Sophie David,Auto,2024-11-17,15/10/2025,$570.48,Active,Nantes_44000,Low,39.0,Agency,Worker,F
CTR_008349,CLI_008349,Jean David,Health,2023-10-02,2024-09-18,1449.63€,Cancelled,Bordeaux_33000,Medium,53.0,Web,Manager,Female
CTR_008350,CLI_008350,Laurent Laurent,Auto,2023-08-08,2024-08-15,857.80€,Renewed,Lyon_69000,High,32.0,Web,,
CTR_008351,CLI_008351,Pierre Martin,Health,2023-08-24,2024-10-03,998.67€,Renewed,Nantes_44000,Low,34.0,Web,Employee,F
CTR_008352,CLI_008352,Christine Dubois,Home,2023-05-06,2024-05-31,268.30€,Cancelled,Dijon_21000,Low,24.0,Web,Employee,Female
CTR_008353,CLI_008353,Nathalie Durand,Auto,2023-02-04,29/01/2024,754.23€,Cancelled,Nantes_44000,Low,45.0,Phone,Employee,M
CTR_008354,CLI_008354,Pascal Martin,Auto,2025-07-08,2026-06-25,1080.64€,Active,Lyon_69000,High,61.0,Broker,Manager,Female
CTR_008355,CLI_008355,Sophie Petit,Health,2025-08-26,2026-09-09,1961.52€,Active,Paris_75001,High,60.0,Phone,Manager,F
CTR_008356,CLI_008356,Marie Laurent,Auto,2024-04-19,2025-03-28,863.86€,Cancelled,Toulouse_31000,Medium,47.0,Web,Worker,M
CTR_008357,CLI_008357,Pascal David,Life,2024-05-16,2025-05-28,1703.30€,Renewed,Nantes_44000,Low,57.0,Agency,Worker,M
CTR_008358,CLI_008358,Sophie Martin,Auto,2025-05-16,2026-04-25,591.50€,Suspended,Dijon_21000,Low,57.0,Phone,Self_employed,
CTR_008359,CLI_008359,Isabelle Durand,Health,2024-12-09,2025-12-27,1410.28€,Active,Paris_75001,High,44.0,Agency,,F
CTR_008360,CLI_008360,Olivier Laurent,Health,01/14/2024,2025-01-25,2095.09€,Renewed,Nantes_44000,Low,52.0,Agency,Worker,Male
CTR_008361,CLI_008361,Sophie Leroy,Auto,2023-05-29,2024-03-31,715.10€,Cancelled,Nantes_44000,Low,47.0,Web,Self_employed,F
CTR_008362,CLI_008362,Olivier Simon,Home,2023-01-21,2024-01-21,377.01€,Renewed,Marseille_13000,Medium,52.0,Web,Self_employed,F
CTR_008363,CLI_008363,Marie Leroy,Home,25/01/2023,2023-12-23,$282.20,Expired,Dijon_21000,Low,41.0,Agency,Employee,M
CTR_008364,CLI_008364,Marie Petit,Home,2023-03-30,2024-04-13,675.90 euros,Expired,Paris_75001,High,54.0,Broker,Self_employed,Male
CTR_008365,CLI_008365,Christine Leroy,Health,2025-01-08,06/02/2026,1413.93 EUR,Suspended,Lyon_69000,High,45.0,Phone,Self_employed,M
CTR_008366,CLI_008366,Pascal Thomas,Auto,2024-12-21,2026-01-30,754.68€,Active,Marseille_13000,Medium,35.0,Web,Manager,
CTR_008367,CLI_008367,Olivier Dubois,Home,2024-01-25,2025-03-15,315.07€,Expired,Bordeaux_33000,Medium,62.0,Web,Manager,M
CTR_008368,CLI_008368,Isabelle David,Home,18/06/2023,2024-07-04,373.92€,Renewed,Nantes_44000,Low,44.0,Broker,,F
CTR_008369,CLI_008369,Olivier Moreau,Auto,2023-03-15,03/27/2024,630.28€,Cancelled,Bordeaux_33000,Medium,,Web,Self_employed,F
CTR_008370,CLI_008370,Sandrine Petit,Auto,2023-07-26,2024-08-16,567.43€,Renewed,Dijon_21000,Low,54.0,Broker,Employee,F
CTR_008371,CLI_008371,Isabelle Martin,Life,2025-05-15,2026-06-01,2056.27€,Active,Bordeaux_33000,Medium,49.0,Web,Worker,F
CTR_008372,CLI_008372,Sophie Moreau,Auto,2025-08-15,2026-08-09,1258.60€,Suspended,Marseille_13000,Medium,23.0,Agency,Student,Male
CTR_008373,CLI_008373,Pascal Simon,Auto,2024-06-29,2025-06-19,549.40€,Renewed,Nantes_44000,Low,47.0,Web,Employee,Female
CTR_008374,CLI_008374,Laurent Garcia,Auto,2025-02-27,2026-03-06,1036,Suspended,Paris_75001,High,38.0,Agency,Manager,
CTR_008375,CLI_008375,Nathalie Robert,Home,2024-10-01,2025-09-27,305.27€,Active,Dijon_21000,Low,53.0,Phone,Employee,F
CTR_008376,CLI_008376,David David,Auto,2023-12-06,2024-11-04,662.78€,Expired,Nantes_44000,Low,,Web,Self_employed,M
CTR_008377,CLI_008377,Pascal Moreau,Auto,2025-10-04,2026-10-08,780.25€,Suspended,Marseille_13000,Medium,41.0,Phone,Employee,F
CTR_008378,CLI_008378,Pascal Bertrand,Auto,27-12-2024,2026-01-02,611.27€,Active,Nantes_44000,Low,32.0,Web,Employee,M
CTR_008379,CLI_008379,Pierre Robert,Life,11/10/2024,2025-09-30,1806.42€,Active,Marseille_13000,Medium,40.0,Phone,,M
CTR_008380,CLI_008380,Christine Dubois,Home,2025-04-16,2026-04-22,286.32€,Suspended,Nantes_44000,Low,57.0,Agency,Employee,M
CTR_008381,CLI_008381,Laurent David,Home,2024-11-10,2025-12-18,537.68€,Active,Paris_75001,High,56.0,Web,Employee,F
CTR_008382,CLI_008382,Sophie Bertrand,Home,08/31/2024,2025-07-31,597,Cancelled,Lyon_69000,High,,Phone,Employee,M
CTR_008383,CLI_008383,Pierre Durand,Auto,2024-03-10,2025-03-09,1035.92€,Expired,Marseille_13000,Medium,34.0,Broker,Worker,M
CTR_008384,CLI_008384,Jean Robert,Auto,2025-05-14,2026-06-01,€1154.00,Active,Paris_75001,High,26.0,Agency,Manager,Male
CTR_008385,CLI_008385,Isabelle Garcia,Home,2024-01-29,2024-12-29,348.20€,Renewed,Toulouse_31000,Medium,45.0,Web,Manager,
CTR_008386,CLI_008386,Christine Leroy,Home,28-06-2023,2024-08-14,373.53€,Expired,Nantes_44000,Low,55.0,Web,,M
CTR_008387,CLI_008387,David Thomas,Auto,2023-02-12,2024-03-16,523.33€,Expired,Dijon_21000,Low,25.0,Broker,Self_employed,F
CTR_008388,CLI_008388,David Petit,Home,2024-10-19,2025-09-26,359.50€,Active,Marseille_13000,Medium,49.0,Broker,,
CTR_008389,CLI_008389,Pascal Moreau,Life,2025-06-02,2026-05-31,1558.19€,Active,Dijon_21000,Low,51.0,Phone,Self_employed,Female
CTR_008390,CLI_008390,Pierre Moreau,Life,2024-11-05,2025-10-28,2379.71€,Active,Paris_75001,High,73.0,Phone,,M
CTR_008391,CLI_008391,Isabelle Bertrand,Auto,2025-07-18,2026-07-12,813.22€,Active,Toulouse_31000,Medium,49.0,Broker,Employee,Male
CTR_008392,CLI_008392,Marie Thomas,Auto,2024-02-24,02/14/2025,889.68€,Expired,Marseille_13000,Medium,43.0,Phone,,M
CTR_008393,CLI_008393,Pascal Robert,Home,03/18/2023,2024-03-08,295.06€,Renewed,Dijon_21000,Low,34.0,Broker,Worker,M
CTR_008394,CLI_008394,Pascal Bertrand,Life,2025-08-01,2026-08-18,1522.00€,Suspended,Nantes_44000,Low,46.0,Web,Self_employed,
CTR_008395,CLI_008395,Pierre Simon,Auto,2023-05-29,2024-06-21,942.51€,Cancelled,Marseille_13000,Medium,56.0,Phone,,Female
CTR_008396,CLI_008396,Isabelle Michel,Auto,2024-06-04,24/05/2025,$1068.46,Cancelled,Lyon_69000,High,29.0,Web,Employee,F
CTR_008397,CLI_008397,Nathalie Moreau,Home,01/12/2023,2025-01-20,413.35€,Expired,Bordeaux_33000,Medium,50.0,Web,Employee,Female
CTR_008398,CLI_008398,Olivier Bertrand,Life,2024-10-12,2025-10-05,€1934.88,Active,Bordeaux_33000,Medium,51.0,Phone,Manager,Female
CTR_008399,CLI_008399,Olivier Michel,Health,2023-10-11,2024-11-06,1101.94€,Expired,Marseille_13000,Medium,26.0,Agency,Self_employed,
CTR_008400,CLI_008400,Marie Bertrand,Auto,2024-02-09,2025-01-05,1054.44€,Expired,Paris_75001,High,65.0,Broker,Self_employed,Male
CTR_008401,CLI_008401,Catherine Durand,Life,2024-12-26,17-12-2025,1824.25€,Active,Nantes_44000,Low,41.0,Broker,,
CTR_008402,CLI_008402,Marie Garcia,Auto,2025-02-18,2026-01-27,€1160.15,Suspended,Lyon_69000,High,36.0,Broker,Self_employed,
CTR_008403,CLI_008403,Isabelle Thomas,Auto,2024-08-13,2025-09-01,916.68€,Cancelled,Toulouse_31000,Medium,75.0,Web,,Male
CTR_008404,CLI_008404,Nicolas Dubois,Auto,2023-12-20,2025-01-08,$1105.71,Cancelled,Paris_75001,High,,Agency,Manager,Male
CTR_008405,CLI_008405,Nathalie Leroy,Home,2023-08-26,2024-08-28,385.09€,Cancelled,Marseille_13000,Medium,,Agency,Employee,Female
CTR_008406,CLI_008406,Sandrine Petit,Auto,05/11/2023,2024-05-10,1106.92€,Cancelled,Lyon_69000,High,33.0,Agency,Manager,Female
CTR_008407,CLI_008407,Laurent Leroy,Life,2023-10-14,2024-09-23,1810.75€,Expired,Bordeaux_33000,Medium,31.0,Agency,,
CTR_008408,CLI_008408,Pascal Garcia,Auto,2024-03-01,08-02-2025,659.73€,Expired,Nantes_44000,Low,62.0,Agency,Self_employed,Male
CTR_008409,CLI_008409,Catherine Petit,Home,2024-04-24,2025-04-14,449.70€,Expired,Toulouse_31000,Medium,29.0,Web,Self_employed,Female
CTR_008410,CLI_008410,Nicolas Michel,Auto,2025-03-26,2026-03-30,653.12€,Active,Toulouse_31000,Medium,40.0,Agency,Self_employed,F
CTR_008411,CLI_008411,Jean Bertrand,Life,2025-03-17,2026-01-20,2097.96€,Active,Marseille_13000,Medium,58.0,Phone,Worker,Male
CTR_008412,CLI_008412,David Martin,Auto,2024-03-24,2025-04-01,1343.93€,Expired,Paris_75001,High,27.0,Broker,Employee,Female
CTR_008413,CLI_008413,Marie Dubois,Home,2025-03-24,2026-05-10,$659.05,Active,Lyon_69000,High,73.0,Agency,,Female
CTR_008414,CLI_008414,Pascal Garcia,Auto,2023-02-21,2024-03-16,1086.72€,Expired,Paris_75001,High,52.0,Agency,Worker,
CTR_008415,CLI_008415,Olivier Robert,Home,2025-04-01,17/04/2026,413.23€,Active,Marseille_13000,Medium,47.0,Agency,Manager,Female
CTR_008416,CLI_008416,Christine Robert,Health,01/04/2023,18-03-2024,1404.87€,Expired,Paris_75001,High,42.0,Phone,Employee,M
CTR_008417,CLI_008417,Marie Michel,Auto,2024-05-29,2025-06-30,612.17€,Renewed,Nantes_44000,Low,41.0,Broker,Manager,
CTR_008418,CLI_008418,Jean David,Home,2024-09-03,2025-09-21,269.85€,Expired,Nantes_44000,Low,53.0,Broker,Employee,
CTR_008419,CLI_008419,Marie Petit,Auto,2025-06-28,2026-05-30,828.13€,Active,Marseille_13000,Medium,60.0,Agency,Self_employed,Female
CTR_008420,CLI_008420,David Martin,Auto,29/11/2024,06/11/2025,1403.09 EUR,Suspended,Paris_75001,High,,Broker,Employee,Male
CTR_008421,CLI_008421,Jean Durand,Auto,2025-08-01,2026-07-31,833,Active,Bordeaux_33000,Medium,,Web,Employee,
CTR_008422,CLI_008422,Sandrine Bertrand,Auto,2024-05-13,2025-05-10,848.83€,Renewed,Marseille_13000,Medium,37.0,Broker,Worker,Male
CTR_008423,CLI_008423,Olivier David,Auto,2025-06-26,2026-06-03,592.46€,Suspended,Dijon_21000,Low,,Phone,Worker,M
CTR_008424,CLI_008424,Laurent Dubois,Auto,2023-11-09,2024-11-14,1228.85 euros,Expired,Lyon_69000,High,42.0,Web,Manager,
CTR_008425,CLI_008425,Olivier Durand,Home,2023-06-28,2024-06-16,412.24 euros,Expired,Marseille_13000,Medium,65.0,Web,Self_employed,
CTR_008426,CLI_008426,Jean Laurent,Auto,11/10/2023,2024-11-07,1083.26€,Expired,Lyon_69000,High,60.0,Web,Manager,Female
CTR_008427,CLI_008427,Laurent Thomas,Life,2023-11-17,26-11-2024,1512.74€,Expired,Marseille_13000,Medium,43.0,Broker,Employee,Female
CTR_008428,CLI_008428,Pascal Moreau,Health,24/11/2024,2025-11-24,1128.23€,Suspended,Marseille_13000,Medium,,Agency,Manager,
CTR_008429,CLI_008429,Christine Durand,Life,07/08/2023,2024-07-21,1762.34 euros,Renewed,Bordeaux_33000,Medium,36.0,Broker,Employee,M
CTR_008430,CLI_008430,Sophie Petit,Auto,2024-12-25,24/12/2025,€944.67,Suspended,Bordeaux_33000,Medium,18.0,Phone,Unemployed,Male
CTR_008431,CLI_008431,Isabelle Dubois,Home,16/12/2023,2024-12-14,563.66€,Renewed,Lyon_69000,High,,Agency,,Male
CTR_008432,CLI_008432,Nicolas Leroy,Home,2023-01-03,2024-01-01,286.11 euros,Cancelled,Nantes_44000,Low,21.0,Web,Student,Female
CTR_008433,CLI_008433,Marie Dubois,Life,2023-08-13,2024-08-17,1678.01€,Cancelled,Toulouse_31000,Medium,38.0,Web,Self_employed,Male
CTR_008434,CLI_008434,David Laurent,Home,2024-11-30,2025-11-02,430.51€,Active,Toulouse_31000,Medium,48.0,Phone,Worker,Female
CTR_008435,CLI_008435,Nicolas Dubois,Auto,2023-01-13,2024-01-22,1084.21€,Cancelled,Paris_75001,High,57.0,Agency,Self_employed,
CTR_008436,CLI_008436,Sophie Moreau,Home,2024-06-15,19/06/2025,629.36€,Renewed,Paris_75001,High,49.0,Web,Manager,F
CTR_008437,CLI_008437,Nathalie Robert,Home,2023-09-15,2024-09-22,325.73€,Renewed,Toulouse_31000,Medium,56.0,Web,Self_employed,M
CTR_008438,CLI_008438,Pascal Michel,Auto,2023-07-01,2024-05-12,784.21€,Cancelled,Toulouse_31000,Medium,42.0,Broker,Worker,Female
CTR_008439,CLI_008439,Laurent Petit,Health,2025-03-18,2026-02-15,€1112.91,Suspended,Marseille_13000,Medium,32.0,Agency,Employee,Male
CTR_008440,CLI_008440,Nicolas Moreau,Home,2023-11-23,2024-12-08,484.55€,Expired,Paris_75001,High,53.0,Agency,Worker,M
CTR_008441,CLI_008441,Isabelle Laurent,Auto,2024-02-22,2025-01-30,657.05€,Cancelled,Dijon_21000,Low,,Broker,Employee,Female
CTR_008442,CLI_008442,Olivier Moreau,Auto,05/06/2024,2025-05-13,1119.95€,Expired,Lyon_69000,High,48.0,Agency,,M
CTR_008443,CLI_008443,Marie Petit,Health,2024-11-28,2025-11-25,2062.28€,Active,Nantes_44000,Low,51.0,Web,,M
CTR_008444,CLI_008444,Catherine Durand,Health,02-11-2024,2025-11-07,1571.48€,Active,Bordeaux_33000,Medium,54.0,Agency,Self_employed,Male
CTR_008445,CLI_008445,Sandrine Leroy,Life,07-08-2025,2026-07-02,2047.96 EUR,Suspended,Marseille_13000,Medium,56.0,Web,Self_employed,F
CTR_008446,CLI_008446,Marie David,Auto,2023-12-12,2024-11-10,€1182.10,Cancelled,Lyon_69000,High,28.0,Broker,Employee,F
CTR_008447,CLI_008447,Sandrine Thomas,Auto,2023-02-23,2023-12-30,581.56€,Expired,Bordeaux_33000,Medium,43.0,Web,Worker,F
CTR_008448,CLI_008448,Sophie Simon,Auto,2023-01-17,2024-02-19,€950.37,Expired,Marseille_13000,Medium,50.0,Broker,,Female
CTR_008449,CLI_008449,Sandrine Leroy,Auto,2023-04-06,2024-03-17,€575.66,Renewed,Dijon_21000,Low,67.0,Agency,Retired,Female
CTR_008450,CLI_008450,David Dubois,Life,2023-01-31,2024-01-26,2156.67 euros,Cancelled,Paris_75001,High,50.0,Broker,,Female
CTR_008451,CLI_008451,Sandrine Dubois,Auto,2023-09-22,2024-08-28,920.63 euros,Renewed,Lyon_69000,High,64.0,Broker,Manager,Female
CTR_008452,CLI_008452,Nicolas Robert,Auto,2023-04-04,2024-03-12,603.87€,Cancelled,Nantes_44000,Low,41.0,Agency,Self_employed,
CTR_008453,CLI_008453,Christine Thomas,Auto,2024-10-25,2025-11-29,951.56€,Active,Lyon_69000,High,60.0,Web,Employee,Male
CTR_008454,CLI_008454,Sandrine Thomas,Home,2025-07-20,2026-08-26,408.07 euros,Suspended,Marseille_13000,Medium,60.0,Agency,,F
CTR_008455,CLI_008455,David Laurent,Auto,2024-03-30,2025-03-09,946.98€,Expired,Lyon_69000,High,64.0,Agency,Worker,F
CTR_008456,CLI_008456,Sandrine Michel,Auto,24/05/2023,2024-04-28,748.92€,Cancelled,Marseille_13000,Medium,,Broker,Self_employed,Male
CTR_008457,CLI_008457,Pascal Leroy,Home,2023-10-14,2024-10-25,306.19€,Expired,Dijon_21000,Low,43.0,Agency,Worker,M
CTR_008458,CLI_008458,Nathalie Simon,Auto,2025-03-30,2026-04-20,$631.07,Suspended,Nantes_44000,Low,50.0,Web,Employee,M
CTR_008459,CLI_008459,Christine Michel,Auto,2024-06-25,2025-08-01,683.96€,Renewed,Bordeaux_33000,Medium,47.0,Broker,Worker,
CTR_008460,CLI_008460,Catherine Martin,Life,2025-06-26,2026-06-28,1689.17€,Suspended,Nantes_44000,Low,47.0,Phone,Manager,M
CTR_008461,CLI_008461,Sophie Bertrand,Auto,2025-07-26,2026-07-09,591.03€,Active,Bordeaux_33000,Medium,40.0,Phone,Manager,M
CTR_008462,CLI_008462,Catherine Bertrand,Home,2024-11-03,2025-10-05,657.60€,Suspended,Paris_75001,High,38.0,Broker,,
CTR_008463,CLI_008463,Marie Simon,Home,2025-09-04,2026-08-03,390.08€,Active,Bordeaux_33000,Medium,35.0,Broker,Self_employed,
CTR_008464,CLI_008464,Jean David,Auto,2024-09-30,2025-10-18,725.07€,Suspended,Marseille_13000,Medium,45.0,Web,Worker,M
CTR_008465,CLI_008465,Catherine Bertrand,Health,2024-02-18,2025-02-15,1239.04€,Cancelled,Dijon_21000,Low,30.0,Phone,Worker,
CTR_008466,CLI_008466,David Petit,Auto,2024-10-22,2025-09-11,865.53€,Suspended,Toulouse_31000,Medium,38.0,Agency,Self_employed,
CTR_008467,CLI_008467,Sandrine Petit,Auto,18/04/2023,2024-04-19,1099.38 euros,Renewed,Lyon_69000,High,33.0,Agency,Manager,F
CTR_008468,CLI_008468,Isabelle Thomas,Auto,26/02/2023,2024-02-02,727.26€,Renewed,Toulouse_31000,Medium,41.0,Broker,Manager,Female
CTR_008469,CLI_008469,Sandrine Durand,Home,2024-10-16,2025-10-10,361.70€,Active,Nantes_44000,Low,37.0,Web,Manager,M
CTR_008470,CLI_008470,Jean Martin,Life,2025-02-16,2026-02-10,1735.60€,Suspended,Lyon_69000,High,37.0,Broker,Employee,M
CTR_008471,CLI_008471,Laurent Garcia,Auto,2023-09-08,2024-09-07,1005.91€,Expired,Lyon_69000,High,41.0,Phone,Manager,
CTR_008472,CLI_008472,Nathalie Bertrand,Auto,2023-08-31,2024-09-26,894.19€,Renewed,Lyon_69000,High,30.0,Broker,Worker,Female
CTR_008473,CLI_008473,Christine Petit,Auto,2023-06-11,2024-05-12,980.81 euros,Renewed,Paris_75001,High,54.0,Broker,,
CTR_008474,CLI_008474,Olivier Dubois,Life,2023-06-27,2024-07-09,1649.60€,Cancelled,Lyon_69000,High,45.0,Phone,Worker,F
CTR_008475,CLI_008475,Nathalie Petit,Life,2024-12-28,2026-01-29,1804.04€,Active,Marseille_13000,Medium,,Broker,Manager,Male
CTR_008476,CLI_008476,Laurent Leroy,Home,2023-10-20,2024-11-02,297.28 EUR,Expired,Nantes_44000,Low,31.0,Phone,Worker,Male
CTR_008477,CLI_008477,Catherine Dubois,Health,2023-08-12,16/07/2024,€1266.31,Expired,Paris_75001,High,36.0,Web,Worker,
CTR_008478,CLI_008478,Isabelle Bertrand,Auto,2025-08-19,07/01/2026,1277.94€,Active,Paris_75001,High,40.0,Phone,Worker,M
CTR_008479,CLI_008479,Laurent Durand,Life,2023-07-12,2024-06-03,1650.20€,Expired,Lyon_69000,High,50.0,Agency,Self_employed,M
CTR_008480,CLI_008480,Christine Garcia,Life,2024-11-21,2025-11-28,1769.72€,Suspended,Marseille_13000,Medium,44.0,Broker,Self_employed,Male
CTR_008481,CLI_008481,Jean Laurent,Home,2024-03-17,2025-04-15,€227.40,Renewed,Dijon_21000,Low,52.0,Broker,Employee,Female
CTR_008482,CLI_008482,Pascal Garcia,Home,2023-01-28,2024-02-08,421.60€,Cancelled,Toulouse_31000,Medium,33.0,Agency,,
CTR_008483,CLI_008483,Olivier Thomas,Home,2024-06-15,2025-07-19,342.21€,Cancelled,Toulouse_31000,Medium,40.0,Web,Worker,
CTR_008484,CLI_008484,Laurent Petit,Life,2024-06-14,2025-05-17,1265.15€,Cancelled,Nantes_44000,Low,33.0,Broker,Employee,Male
CTR_008485,CLI_008485,Isabelle Leroy,Home,2024-02-24,2025-03-31,256.33€,Renewed,Dijon_21000,Low,,Agency,Retired,Male
CTR_008486,CLI_008486,Sophie Robert,Life,2024-05-16,2025-05-24,1588.44€,Expired,Marseille_13000,Medium,51.0,Web,Self_employed,Female
